<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
RPC,D,19980326,000000,12.341,12.341,12.341,12.341,11511,0
RPC,D,19980327,000000,12.762,12.762,12.762,12.762,11045,0
RPC,D,19980330,000000,12.762,12.762,12.762,12.762,10540,0
RPC,D,19980331,000000,12.693,12.693,12.693,12.693,8641,0
RPC,D,19980401,000000,12.621,12.621,12.621,12.621,4755,0
RPC,D,19980402,000000,12.551,12.551,12.551,12.551,10204,0
RPC,D,19980406,000000,12.693,12.693,12.693,12.693,10633,0
RPC,D,19980407,000000,13.036,13.036,13.036,13.036,2685,0
RPC,D,19980408,000000,12.967,12.967,12.967,12.967,2953,0
RPC,D,19980409,000000,12.551,12.551,12.551,12.551,21281,0
RPC,D,19980414,000000,12.551,12.551,12.551,12.551,6012,0
RPC,D,19980415,000000,12.693,12.693,12.693,12.693,6412,0
RPC,D,19980416,000000,12.897,12.897,12.897,12.897,6389,0
RPC,D,19980417,000000,12.897,12.897,12.897,12.897,2995,0
RPC,D,19980420,000000,12.551,12.551,12.551,12.551,6427,0
RPC,D,19980421,000000,11.506,11.506,11.506,11.506,2174,0
RPC,D,19980422,000000,11.853,11.853,11.853,11.853,8773,0
RPC,D,19980423,000000,11.924,11.924,11.924,11.924,3203,0
RPC,D,19980424,000000,12.206,12.206,12.206,12.206,8667,0
RPC,D,19980427,000000,12.48,12.48,12.48,12.48,11114,0
RPC,D,19980428,000000,11.853,11.853,11.853,11.853,5539,0
RPC,D,19980429,000000,11.226,11.226,11.226,11.226,4188,0
RPC,D,19980430,000000,11.506,11.506,11.506,11.506,7904,0
RPC,D,19980504,000000,11.781,11.781,11.781,11.781,3949,0
RPC,D,19980505,000000,11.853,11.853,11.853,11.853,4085,0
RPC,D,19980506,000000,11.712,11.712,11.712,11.712,1145,0
RPC,D,19980507,000000,11.437,11.437,11.437,11.437,7562,0
