<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
STX,D,19990707,000000,21.441,21.91,19.431,19.566,297251,0
STX,D,19990708,000000,19.297,19.297,17.89,18.427,365707,0
STX,D,19990709,000000,18.761,19.23,18.761,19.03,257187,0
STX,D,19990712,000000,19.431,20.302,19.431,20.101,211240,0
STX,D,19990713,000000,19.967,19.967,19.23,19.431,203868,0
STX,D,19990714,000000,19.632,19.833,19.431,19.632,81626,0
STX,D,19990715,000000,19.431,19.431,18.828,18.963,145338,0
STX,D,19990716,000000,19.03,19.23,18.828,19.096,106220,0
STX,D,19990719,000000,18.828,19.096,18.828,18.895,77855,0
STX,D,19990720,000000,19.767,19.767,19.096,19.23,127159,0
STX,D,19990721,000000,19.03,19.297,18.895,19.23,77441,0
STX,D,19990722,000000,19.297,19.297,18.963,19.096,104116,0
STX,D,19990723,000000,19.297,19.632,19.23,19.632,80963,0
STX,D,19990726,000000,19.566,19.566,19.297,19.431,152724,0
STX,D,19990727,000000,19.632,19.967,19.632,19.767,99403,0
STX,D,19990728,000000,19.901,19.967,19.699,19.767,91110,0
STX,D,19990729,000000,19.632,19.632,19.164,19.23,74822,0
STX,D,19990730,000000,19.23,19.767,19.23,19.566,79891,0
STX,D,19990802,000000,18.895,18.895,18.494,18.828,144297,0
STX,D,19990803,000000,18.761,19.03,18.761,19.03,57904,0
STX,D,19990804,000000,19.03,19.03,18.561,18.761,37203,0
STX,D,19990805,000000,18.626,18.626,18.225,18.359,52911,0
STX,D,19990806,000000,18.427,18.427,18.158,18.225,62263,0
STX,D,19990809,000000,18.225,18.225,18.024,18.024,48298,0
STX,D,19990810,000000,17.756,17.957,17.354,17.421,113961,0
STX,D,19990811,000000,17.756,18.225,17.756,18.024,112803,0
STX,D,19990812,000000,18.626,18.626,18.024,18.091,101698,0
STX,D,19990813,000000,18.091,18.091,17.756,18.091,52996,0
STX,D,19990816,000000,18.158,18.359,18.024,18.091,61573,0
STX,D,19990817,000000,18.091,18.158,17.957,17.957,30441,0
STX,D,19990818,000000,18.091,18.225,18.024,18.024,17141,0
STX,D,19990819,000000,17.957,18.091,17.89,17.89,27780,0
STX,D,19990820,000000,18.091,18.225,18.024,18.091,42694,0
STX,D,19990823,000000,18.225,18.359,18.225,18.359,26244,0
STX,D,19990824,000000,18.359,18.359,18.225,18.293,48411,0
STX,D,19990825,000000,18.158,18.694,18.158,18.494,60655,0
STX,D,19990826,000000,18.427,18.626,18.427,18.561,44749,0
STX,D,19990827,000000,18.494,18.963,18.427,18.895,82109,0
STX,D,19990830,000000,19.03,19.23,18.895,18.963,63751,0
STX,D,19990831,000000,18.694,18.761,18.561,18.761,57620,0
STX,D,19990901,000000,18.761,18.963,18.761,18.828,36803,0
STX,D,19990902,000000,18.694,18.694,18.427,18.427,53017,0
STX,D,19990903,000000,18.694,18.828,18.561,18.694,53521,0
STX,D,19990906,000000,19.096,19.096,18.761,18.963,82477,0
STX,D,19990907,000000,19.03,19.03,18.694,18.761,43151,0
STX,D,19990908,000000,18.626,18.963,18.359,18.895,77310,0
STX,D,19990909,000000,18.963,20.034,18.963,19.967,225220,0
STX,D,19990910,000000,19.901,19.967,19.566,19.901,130789,0
STX,D,19990913,000000,20.034,20.972,20.034,20.905,264898,0
STX,D,19990914,000000,21.107,21.107,19.967,20.235,246265,0
STX,D,19990915,000000,20.034,20.838,18.963,19.967,234275,0
STX,D,19990916,000000,19.699,20.235,19.297,19.699,178661,0
STX,D,19990917,000000,19.967,20.437,19.967,20.302,145241,0
STX,D,19990920,000000,20.169,20.169,19.566,19.566,61699,0
STX,D,19990921,000000,19.767,20.235,19.767,20.235,262740,0
STX,D,19990922,000000,20.101,20.638,19.901,20.638,185401,0
STX,D,19990923,000000,20.905,22.246,20.905,21.844,301636,0
STX,D,19990924,000000,20.235,20.638,19.498,19.833,232607,0
STX,D,19990927,000000,20.101,20.101,19.23,19.297,226786,0
STX,D,19990928,000000,18.694,18.694,17.086,17.489,297775,0
STX,D,19990929,000000,20.503,20.503,17.89,18.694,449076,0
STX,D,19990930,000000,18.494,18.494,16.617,17.287,197896,0
STX,D,19991001,000000,16.684,16.952,15.747,16.081,316092,0
STX,D,19991004,000000,16.684,17.287,16.684,17.086,228700,0
STX,D,19991005,000000,17.153,17.489,16.885,16.952,94356,0
STX,D,19991006,000000,16.819,17.019,16.416,16.885,126789,0
STX,D,19991007,000000,17.153,17.287,17.019,17.019,105629,0
STX,D,19991008,000000,16.885,18.158,16.751,17.756,216791,0
STX,D,19991011,000000,17.756,18.359,17.489,17.489,150394,0
STX,D,19991012,000000,17.421,17.621,17.086,17.086,96699,0
STX,D,19991013,000000,16.819,17.421,16.819,17.421,104332,0
STX,D,19991014,000000,18.494,19.967,18.225,18.293,461816,0
STX,D,19991015,000000,17.555,17.621,16.416,16.55,333493,0
STX,D,19991018,000000,16.55,16.751,16.215,16.416,134123,0
STX,D,19991019,000000,16.147,16.416,15.814,16.283,175204,0
STX,D,19991020,000000,16.215,16.684,16.014,16.484,174767,0
STX,D,19991021,000000,16.349,16.349,15.747,15.88,93793,0
STX,D,19991022,000000,16.014,16.349,16.014,16.215,119693,0
STX,D,19991025,000000,16.617,16.617,16.014,16.147,90520,0
STX,D,19991026,000000,16.215,16.215,16.014,16.081,45461,0
STX,D,19991027,000000,16.014,16.014,15.814,15.814,55737,0
STX,D,19991028,000000,15.814,16.147,15.814,16.081,64116,0
STX,D,19991029,000000,16.147,16.147,16.014,16.147,81848,0
STX,D,19991102,000000,16.215,16.215,16.081,16.147,72151,0
STX,D,19991103,000000,16.215,16.215,16.014,16.215,64177,0
STX,D,19991104,000000,16.081,16.081,15.478,15.478,69705,0
STX,D,19991105,000000,15.344,15.41,14.673,15.41,124284,0
STX,D,19991108,000000,15.211,15.211,14.673,14.741,110135,0
STX,D,19991109,000000,14.809,15.076,14.741,14.809,69222,0
STX,D,19991110,000000,14.673,14.741,14.473,14.673,75484,0
STX,D,19991115,000000,14.608,14.874,14.608,14.741,97305,0
STX,D,19991116,000000,14.941,15.814,14.941,15.41,143018,0
STX,D,19991117,000000,15.679,16.081,15.41,15.612,161837,0
STX,D,19991118,000000,15.814,16.55,15.814,16.484,174158,0
STX,D,19991119,000000,16.751,17.421,16.684,17.086,150940,0
STX,D,19991122,000000,17.086,17.22,16.684,16.751,237844,0
STX,D,19991123,000000,16.751,16.952,16.484,16.484,85137,0
STX,D,19991124,000000,16.416,16.885,16.416,16.617,118043,0
STX,D,19991125,000000,16.885,17.22,16.819,17.153,117174,0
STX,D,19991126,000000,17.22,17.22,16.684,16.885,96201,0
STX,D,19991129,000000,16.215,16.751,16.215,16.283,101961,0
STX,D,19991130,000000,16.55,17.89,16.55,17.69,285824,0
STX,D,19991201,000000,18.024,18.024,17.421,17.621,387939,0
STX,D,19991202,000000,17.69,17.69,17.153,17.287,226497,0
STX,D,19991203,000000,17.22,17.22,16.885,17.22,130619,0
STX,D,19991206,000000,17.421,17.421,16.952,17.019,73799,0
STX,D,19991207,000000,17.019,17.354,17.019,17.287,132057,0
STX,D,19991208,000000,17.354,17.69,17.086,17.22,104451,0
STX,D,19991209,000000,17.287,17.69,16.952,17.69,129173,0
STX,D,19991210,000000,17.555,17.555,17.287,17.489,128610,0
STX,D,19991213,000000,17.489,18.091,17.489,18.091,142217,0
STX,D,19991214,000000,18.091,18.895,18.091,18.561,428286,0
STX,D,19991215,000000,18.494,18.761,18.225,18.293,174561,0
STX,D,19991216,000000,18.427,18.561,18.225,18.427,189751,0
STX,D,19991217,000000,18.694,18.694,18.359,18.494,133600,0
STX,D,19991220,000000,18.626,18.626,18.359,18.427,168574,0
STX,D,19991221,000000,18.359,18.828,18.359,18.626,182489,0
STX,D,19991222,000000,18.828,19.498,18.828,19.364,320086,0
STX,D,19991223,000000,19.566,20.503,19.566,20.503,388682,0
STX,D,19991227,000000,20.771,21.174,19.767,19.901,441092,0
STX,D,19991228,000000,19.096,19.096,18.024,18.225,461535,0
STX,D,19991229,000000,18.427,18.963,18.359,18.626,402176,0
STX,D,20000103,000000,16.215,17.287,16.215,16.617,468628,0
STX,D,20000104,000000,16.484,16.484,15.41,15.747,330024,0
STX,D,20000105,000000,14.941,15.545,14.941,15.277,249493,0
STX,D,20000106,000000,15.277,15.612,15.076,15.545,294867,0
STX,D,20000107,000000,16.081,16.617,15.747,15.946,356298,0
STX,D,20000110,000000,16.081,16.283,15.478,15.478,306903,0
STX,D,20000111,000000,15.41,15.41,14.941,15.076,272095,0
STX,D,20000112,000000,15.076,15.277,15.076,15.211,164840,0
STX,D,20000113,000000,15.41,15.545,15.211,15.344,255925,0
STX,D,20000114,000000,15.41,15.41,14.874,15.211,202026,0
STX,D,20000117,000000,15.076,15.612,14.874,15.612,197437,0
STX,D,20000118,000000,15.814,16.081,15.076,15.143,280424,0
STX,D,20000119,000000,15.277,15.478,15.076,15.344,204412,0
STX,D,20000120,000000,15.545,15.545,15.143,15.344,91282,0
STX,D,20000121,000000,15.344,15.344,15.143,15.143,102207,0
STX,D,20000124,000000,15.478,15.478,14.941,15.076,102457,0
STX,D,20000125,000000,14.741,14.741,13.87,14.272,107354,0
STX,D,20000126,000000,14.406,14.473,14.004,14.138,142669,0
STX,D,20000127,000000,14.071,14.473,13.937,14.272,104669,0
STX,D,20000128,000000,14.406,14.608,14.138,14.272,118255,0
STX,D,20000131,000000,14.071,14.138,13.87,14.004,78919,0
STX,D,20000201,000000,14.406,14.54,14.071,14.138,85965,0
STX,D,20000202,000000,14.004,14.406,13.87,14.339,134588,0
STX,D,20000203,000000,14.741,15.41,14.608,15.277,235666,0
STX,D,20000204,000000,15.545,16.081,15.01,15.545,303541,0
STX,D,20000207,000000,15.814,16.014,15.41,15.814,314407,0
STX,D,20000208,000000,15.946,15.946,15.41,15.478,190716,0
STX,D,20000209,000000,15.41,15.41,14.54,14.54,154307,0
STX,D,20000210,000000,14.004,14.473,14.004,14.339,167039,0
STX,D,20000211,000000,14.406,14.54,14.071,14.138,92207,0
STX,D,20000214,000000,14.138,14.608,14.071,14.473,61764,0
STX,D,20000215,000000,14.741,14.741,14.272,14.406,44697,0
STX,D,20000216,000000,14.741,14.741,14.272,14.339,68758,0
STX,D,20000217,000000,14.406,14.741,14.272,14.608,105664,0
STX,D,20000218,000000,14.473,14.473,14.138,14.272,106400,0
STX,D,20000221,000000,13.266,13.87,13.266,13.669,162907,0
STX,D,20000222,000000,13.602,13.736,13.334,13.334,129507,0
STX,D,20000223,000000,13.536,13.536,12.932,12.999,134112,0
STX,D,20000224,000000,13.032,13.066,12.396,12.396,105114,0
STX,D,20000225,000000,12.396,12.396,12.061,12.061,128278,0
STX,D,20000228,000000,12.061,12.128,11.659,12.061,109496,0
STX,D,20000229,000000,12.128,12.999,12.128,12.966,135283,0
STX,D,20000301,000000,13.233,14.071,12.999,14.071,169134,0
STX,D,20000302,000000,14.071,15.143,13.736,14.071,243018,0
STX,D,20000303,000000,14.406,14.406,14.138,14.272,136677,0
STX,D,20000306,000000,14.406,14.406,13.669,13.736,99393,0
STX,D,20000307,000000,13.669,13.669,13.1,13.334,136598,0
STX,D,20000308,000000,12.999,13.467,12.999,13.334,76810,0
STX,D,20000309,000000,13.401,13.536,13.233,13.233,57770,0
STX,D,20000310,000000,13.401,13.803,13.401,13.602,79256,0
STX,D,20000313,000000,13.736,13.736,13.134,13.467,223958,0
STX,D,20000314,000000,13.803,14.673,13.803,14.54,186153,0
STX,D,20000315,000000,14.071,14.673,14.071,14.339,137976,0
STX,D,20000316,000000,14.874,15.277,14.741,15.076,280289,0
STX,D,20000317,000000,15.41,15.41,14.809,14.874,272669,0
STX,D,20000320,000000,15.076,15.076,14.608,14.673,114701,0
STX,D,20000321,000000,14.608,14.673,14.272,14.272,99956,0
STX,D,20000322,000000,14.874,15.01,14.54,14.673,86187,0
STX,D,20000323,000000,14.741,14.809,14.608,14.673,79766,0
STX,D,20000324,000000,14.673,14.809,14.54,14.673,72286,0
STX,D,20000327,000000,14.741,14.741,14.339,14.473,56102,0
STX,D,20000328,000000,14.406,14.741,14.406,14.473,69600,0
STX,D,20000329,000000,14.406,14.741,14.406,14.473,57334,0
STX,D,20000330,000000,14.608,14.608,14.071,14.205,77289,0
STX,D,20000331,000000,13.937,14.406,13.937,14.406,82894,0
STX,D,20000403,000000,14.741,14.741,14.138,14.138,70581,0
STX,D,20000404,000000,14.071,14.272,14.004,14.071,68095,0
STX,D,20000405,000000,13.937,13.937,12.932,13.266,99781,0
STX,D,20000406,000000,13.401,13.669,13.401,13.536,66143,0
STX,D,20000407,000000,13.736,13.736,13.401,13.467,45991,0
STX,D,20000410,000000,13.736,13.736,13.467,13.467,56857,0
STX,D,20000411,000000,13.401,13.401,13.2,13.233,53513,0
STX,D,20000412,000000,13.401,13.401,13.266,13.334,44637,0
STX,D,20000413,000000,13.334,13.467,13.334,13.401,51908,0
STX,D,20000414,000000,13.401,13.401,13.167,13.266,38711,0
STX,D,20000417,000000,12.061,12.396,11.993,12.228,158703,0
STX,D,20000418,000000,12.664,12.664,12.262,12.396,60121,0
STX,D,20000419,000000,12.73,13.401,12.396,12.865,110318,0
STX,D,20000420,000000,12.966,13.367,12.966,13.334,73613,0
STX,D,20000425,000000,13.401,13.401,12.932,13.367,39708,0
STX,D,20000426,000000,13.367,13.736,13.367,13.367,44520,0
STX,D,20000427,000000,13.266,13.401,12.999,13.066,21898,0
STX,D,20000428,000000,13.233,13.266,13.134,13.233,31192,0
STX,D,20000504,000000,13.066,13.266,13.066,13.167,36749,0
STX,D,20000505,000000,13.032,13.066,12.865,13.032,48092,0
STX,D,20000508,000000,12.764,12.865,12.597,12.73,30450,0
STX,D,20000509,000000,12.865,13.032,12.664,12.999,36931,0
STX,D,20000510,000000,12.932,13.1,12.898,12.932,23309,0
STX,D,20000511,000000,12.73,12.932,12.698,12.797,48269,0
STX,D,20000512,000000,12.73,12.764,12.597,12.764,53585,0
STX,D,20000515,000000,12.262,12.664,12.262,12.396,35651,0
STX,D,20000516,000000,12.73,12.999,12.597,12.966,83114,0
STX,D,20000517,000000,12.999,13.066,12.73,12.764,46278,0
STX,D,20000518,000000,12.73,12.999,12.73,12.797,29645,0
STX,D,20000519,000000,12.664,12.797,12.53,12.597,49809,0
STX,D,20000522,000000,12.463,12.564,12.396,12.429,26296,0
STX,D,20000523,000000,12.463,12.463,12.128,12.228,38961,0
STX,D,20000524,000000,11.993,11.993,11.558,11.792,95775,0
STX,D,20000525,000000,11.927,11.993,11.591,11.591,117622,0
STX,D,20000526,000000,10.754,11.256,10.754,11.224,156406,0
STX,D,20000529,000000,11.055,11.458,11.055,11.424,81295,0
STX,D,20000530,000000,11.659,11.726,11.458,11.525,40059,0
STX,D,20000531,000000,11.591,11.591,11.458,11.591,46026,0
STX,D,20000601,000000,11.591,11.961,11.591,11.961,64849,0
STX,D,20000602,000000,11.792,11.893,11.625,11.827,37043,0
STX,D,20000605,000000,11.792,12.597,11.792,12.463,103036,0
STX,D,20000606,000000,12.463,12.463,11.792,11.927,89797,0
STX,D,20000607,000000,11.792,11.993,11.792,11.961,35214,0
STX,D,20000608,000000,11.993,11.993,11.659,11.827,60029,0
STX,D,20000609,000000,11.827,11.86,11.726,11.726,19677,0
STX,D,20000612,000000,11.659,12.262,11.492,11.927,52112,0
STX,D,20000613,000000,11.792,12.128,11.792,11.893,34570,0
STX,D,20000614,000000,11.927,12.061,11.927,11.993,34742,0
STX,D,20000615,000000,11.993,12.061,11.759,12.027,31596,0
STX,D,20000616,000000,11.993,12.027,11.86,11.893,21711,0
STX,D,20000619,000000,11.993,11.993,11.792,11.86,30250,0
STX,D,20000620,000000,11.86,11.993,11.827,11.893,45121,0
STX,D,20000621,000000,12.061,12.228,12.061,12.161,69634,0
STX,D,20000623,000000,12.497,12.497,12.262,12.463,65517,0
STX,D,20000626,000000,12.396,12.664,12.396,12.463,48173,0
STX,D,20000627,000000,12.53,12.53,12.095,12.161,52023,0
STX,D,20000628,000000,12.228,12.228,11.961,12.061,28138,0
STX,D,20000629,000000,12.061,12.061,11.759,11.759,31848,0
STX,D,20000630,000000,11.792,11.792,11.692,11.726,20714,0
STX,D,20000703,000000,11.893,11.927,11.726,11.827,26829,0
STX,D,20000704,000000,11.927,11.927,11.792,11.792,21566,0
STX,D,20000705,000000,11.86,12.061,11.86,11.961,31453,0
STX,D,20000706,000000,11.961,12.061,11.961,11.993,23793,0
STX,D,20000707,000000,11.927,12.228,11.927,12.194,45250,0
STX,D,20000710,000000,12.362,12.564,12.329,12.463,76175,0
STX,D,20000711,000000,12.463,12.865,12.463,12.497,117400,0
STX,D,20000712,000000,12.73,12.73,12.463,12.597,115015,0
STX,D,20000713,000000,12.061,12.362,12.061,12.194,46608,0
STX,D,20000714,000000,12.194,12.329,12.095,12.095,28281,0
STX,D,20000717,000000,12.128,12.228,12.061,12.161,42925,0
STX,D,20000718,000000,12.194,12.194,12.095,12.128,28036,0
STX,D,20000719,000000,12.194,12.262,12.161,12.161,25687,0
STX,D,20000720,000000,12.463,12.865,12.429,12.831,153453,0
STX,D,20000721,000000,12.932,13.602,12.932,13.467,274341,0
STX,D,20000724,000000,13.602,14.071,13.602,13.937,180996,0
STX,D,20000725,000000,14.004,14.071,13.669,13.803,206575,0
STX,D,20000726,000000,13.803,13.803,13.301,13.334,107531,0
STX,D,20000727,000000,13.334,13.467,13.134,13.401,96970,0
STX,D,20000728,000000,13.401,13.736,13.401,13.536,85709,0
STX,D,20000731,000000,13.669,14.071,13.669,13.87,96162,0
STX,D,20000801,000000,14.004,14.004,13.334,13.467,83956,0
STX,D,20000802,000000,13.602,13.736,13.367,13.536,60236,0
STX,D,20000803,000000,13.602,13.803,13.467,13.803,100129,0
STX,D,20000804,000000,14.205,14.809,14.205,14.54,246929,0
STX,D,20000807,000000,14.874,15.076,14.608,14.608,309407,0
STX,D,20000808,000000,14.673,14.673,14.406,14.406,123029,0
STX,D,20000809,000000,14.608,15.01,14.608,14.741,55011,0
STX,D,20000810,000000,14.673,14.741,14.608,14.741,63854,0
STX,D,20000811,000000,14.673,14.741,14.54,14.608,137196,0
STX,D,20000814,000000,14.608,14.608,14.272,14.54,45342,0
STX,D,20000816,000000,14.54,15.01,14.54,15.01,60218,0
STX,D,20000817,000000,14.608,15.01,14.608,15.01,100732,0
STX,D,20000818,000000,15.076,15.076,14.608,14.874,146815,0
STX,D,20000821,000000,14.941,15.277,14.941,15.277,119994,0
STX,D,20000822,000000,15.344,15.344,15.143,15.211,101009,0
STX,D,20000823,000000,15.211,15.344,14.941,15.076,65089,0
STX,D,20000824,000000,15.076,15.076,14.54,14.673,111354,0
STX,D,20000825,000000,14.741,14.741,14.205,14.272,107388,0
STX,D,20000828,000000,14.071,14.205,13.937,14.071,67530,0
STX,D,20000829,000000,13.937,13.937,13.736,13.803,37254,0
STX,D,20000830,000000,13.803,14.138,13.803,14.004,57179,0
STX,D,20000831,000000,14.004,14.004,13.803,14.004,46633,0
STX,D,20000901,000000,14.138,14.138,13.803,13.937,38856,0
STX,D,20000904,000000,13.803,14.272,13.803,14.272,66725,0
STX,D,20000905,000000,14.406,14.809,14.406,14.473,123176,0
STX,D,20000906,000000,14.339,14.339,14.071,14.205,38434,0
STX,D,20000907,000000,14.071,14.339,14.071,14.138,38529,0
STX,D,20000908,000000,14.071,14.071,13.803,13.937,46986,0
STX,D,20000911,000000,13.803,13.937,13.467,13.536,49565,0
STX,D,20000912,000000,13.334,13.467,13.266,13.266,108381,0
STX,D,20000913,000000,13.266,13.367,13.233,13.266,63877,0
STX,D,20000914,000000,13.367,13.536,13.2,13.536,45097,0
STX,D,20000915,000000,13.536,13.602,13.401,13.536,63868,0
STX,D,20000918,000000,13.401,13.401,13.233,13.233,48105,0
STX,D,20000919,000000,13.233,13.334,13.233,13.301,23266,0
STX,D,20000920,000000,13.301,13.334,12.865,12.865,36965,0
STX,D,20000921,000000,12.999,12.999,12.564,12.73,100742,0
STX,D,20000922,000000,12.396,12.764,12.396,12.597,103800,0
STX,D,20000925,000000,12.797,12.898,12.73,12.73,63442,0
STX,D,20000926,000000,12.73,12.73,12.262,12.362,35011,0
STX,D,20000927,000000,12.463,12.698,12.396,12.63,35891,0
STX,D,20000928,000000,12.53,12.53,12.128,12.329,40402,0
STX,D,20000929,000000,12.664,12.932,12.597,12.865,71720,0
STX,D,20001002,000000,13.066,13.467,13.066,13.2,35737,0
STX,D,20001003,000000,12.932,13.066,12.73,13.032,109065,0
STX,D,20001004,000000,12.932,13.134,12.932,12.999,115040,0
STX,D,20001005,000000,13.134,13.266,13.134,13.167,61846,0
STX,D,20001006,000000,13.266,13.736,13.266,13.736,85208,0
STX,D,20001009,000000,13.401,13.536,13.266,13.334,187356,0
STX,D,20001010,000000,13.401,13.401,13.1,13.334,122647,0
STX,D,20001011,000000,13.266,13.266,12.764,12.999,84852,0
STX,D,20001012,000000,12.999,13.334,12.999,13.2,81240,0
STX,D,20001013,000000,12.865,13.233,12.797,13.233,115785,0
STX,D,20001016,000000,13.937,14.339,13.803,14.339,208371,0
STX,D,20001017,000000,14.339,14.608,14.205,14.205,174913,0
STX,D,20001018,000000,14.004,14.004,13.266,13.736,146214,0
STX,D,20001019,000000,14.673,15.076,14.54,14.673,116903,0
STX,D,20001020,000000,15.076,15.076,14.608,14.608,189675,0
STX,D,20001023,000000,14.608,14.608,14.406,14.473,88415,0
STX,D,20001024,000000,14.741,15.076,14.741,14.874,42012,0
STX,D,20001025,000000,14.874,14.874,14.54,14.673,134726,0
STX,D,20001026,000000,14.673,14.673,14.54,14.673,80619,0
STX,D,20001027,000000,14.741,14.874,14.608,14.809,85145,0
STX,D,20001030,000000,14.941,15.01,14.874,14.941,56076,0
STX,D,20001031,000000,15.076,15.545,15.076,15.478,104205,0
STX,D,20001102,000000,15.679,16.215,15.679,16.081,125675,0
STX,D,20001103,000000,16.081,16.081,15.747,15.747,342490,0
STX,D,20001106,000000,15.679,15.814,15.478,15.478,80493,0
STX,D,20001107,000000,15.478,15.679,15.211,15.344,63547,0
STX,D,20001108,000000,15.545,15.88,15.478,15.679,45661,0
STX,D,20001109,000000,15.747,15.747,15.211,15.41,43780,0
STX,D,20001110,000000,15.41,15.41,14.941,15.211,116627,0
STX,D,20001113,000000,14.741,14.741,14.272,14.339,84144,0
STX,D,20001114,000000,14.339,14.608,14.339,14.406,41148,0
STX,D,20001115,000000,14.272,14.272,13.87,13.937,60325,0
STX,D,20001116,000000,13.803,14.138,13.803,14.071,42685,0
STX,D,20001117,000000,14.071,14.608,14.071,14.473,34009,0
STX,D,20001120,000000,14.54,14.741,14.473,14.54,26922,0
STX,D,20001121,000000,14.406,14.473,14.205,14.339,9740,0
STX,D,20001122,000000,14.272,14.339,14.138,14.205,104447,0
STX,D,20001123,000000,14.071,14.406,14.071,14.205,6824,0
STX,D,20001124,000000,14.205,14.406,14.138,14.339,30746,0
STX,D,20001127,000000,14.54,14.54,14.205,14.205,133901,0
STX,D,20001128,000000,14.071,14.071,13.669,13.736,32732,0
STX,D,20001129,000000,13.602,13.803,13.536,13.536,34788,0
STX,D,20001130,000000,13.602,13.602,13.334,13.401,26533,0
STX,D,20001201,000000,13.467,13.536,13.401,13.536,22600,0
STX,D,20001204,000000,13.401,13.401,12.932,13.032,36908,0
STX,D,20001205,000000,13.2,13.266,12.999,12.999,87320,0
STX,D,20001206,000000,13.2,13.2,11.993,12.027,166494,0
STX,D,20001207,000000,12.061,12.061,11.391,11.391,212554,0
STX,D,20001208,000000,11.424,11.993,11.424,11.893,212961,0
STX,D,20001211,000000,12.329,12.362,12.061,12.061,171824,0
STX,D,20001212,000000,12.228,12.228,11.927,12.061,107702,0
STX,D,20001213,000000,12.128,12.194,11.726,11.893,120137,0
STX,D,20001214,000000,11.993,11.993,11.792,11.961,48856,0
STX,D,20001215,000000,12.027,12.295,11.893,12.027,103560,0
STX,D,20001218,000000,12.295,12.295,12.095,12.128,49109,0
STX,D,20001219,000000,12.128,12.194,11.86,11.893,61840,0
STX,D,20001220,000000,11.927,11.927,11.726,11.726,45457,0
STX,D,20001221,000000,11.726,11.893,11.726,11.759,27500,0
STX,D,20001222,000000,11.927,11.927,11.759,11.86,29176,0
STX,D,20001227,000000,12.061,12.128,11.893,11.993,36101,0
STX,D,20001228,000000,12.061,12.095,11.893,11.993,42061,0
STX,D,20001229,000000,12.061,12.061,11.659,11.86,39691,0
STX,D,20010102,000000,11.827,11.927,11.692,11.792,49937,0
STX,D,20010103,000000,11.827,11.827,11.458,11.558,45952,0
STX,D,20010104,000000,11.792,11.792,11.391,11.458,46219,0
STX,D,20010105,000000,11.591,11.591,11.055,11.19,33089,0
STX,D,20010108,000000,11.09,11.155,10.821,10.855,39009,0
STX,D,20010109,000000,10.72,10.855,10.553,10.72,39324,0
STX,D,20010110,000000,10.989,10.989,10.72,10.855,38393,0
STX,D,20010111,000000,10.922,10.955,10.72,10.821,17411,0
STX,D,20010112,000000,10.788,10.855,10.519,10.519,33609,0
STX,D,20010115,000000,10.687,10.687,10.252,10.386,26651,0
STX,D,20010116,000000,10.386,10.386,9.918,9.918,50922,0
STX,D,20010117,000000,9.918,10.051,9.581,10.051,131216,0
STX,D,20010118,000000,10.117,10.117,9.681,9.716,109362,0
STX,D,20010119,000000,9.716,9.817,9.3808,9.581,163086,0
STX,D,20010122,000000,9.581,9.681,9.3808,9.3808,103746,0
STX,D,20010123,000000,9.2465,9.548,9.1122,9.4805,84674,0
STX,D,20010124,000000,9.616,10.486,9.581,10.486,252189,0
STX,D,20010125,000000,10.586,10.586,9.918,9.95,152625,0
STX,D,20010126,000000,9.883,10.218,9.716,9.983,109474,0
STX,D,20010129,000000,9.817,10.051,9.681,9.749,57613,0
STX,D,20010130,000000,9.783,9.817,9.616,9.649,48805,0
STX,D,20010131,000000,9.681,9.783,9.581,9.716,48218,0
STX,D,20010201,000000,9.783,9.783,9.548,9.548,45081,0
STX,D,20010202,000000,9.581,9.783,9.3808,9.514,231405,0
STX,D,20010205,000000,9.3808,9.3808,9.146,9.1806,77012,0
STX,D,20010206,000000,9.0793,9.1806,8.7448,8.7448,64260,0
STX,D,20010207,000000,8.711,8.711,7.5718,7.9738,155562,0
STX,D,20010208,000000,8.1079,8.3427,7.9397,8.2076,145609,0
STX,D,20010209,000000,8.2422,8.5767,8.2076,8.2751,115673,0
STX,D,20010212,000000,8.5437,8.5437,8.2422,8.2422,60959,0
STX,D,20010213,000000,8.3089,8.3089,8.0403,8.1746,47252,0
STX,D,20010214,000000,8.1079,8.1079,7.9738,8.1079,27585,0
STX,D,20010215,000000,8.1746,8.1746,7.9738,8.1417,31391,0
STX,D,20010216,000000,8.1079,8.1746,7.9057,8.0403,46459,0
STX,D,20010219,000000,9.1806,9.1806,8.4432,8.5091,144682,0
STX,D,20010220,000000,8.5767,8.6434,8.2751,8.2751,48933,0
STX,D,20010221,000000,8.1746,8.1746,7.8396,7.9738,71766,0
STX,D,20010222,000000,7.9057,8.007,7.4708,7.4708,63190,0
STX,D,20010223,000000,7.4708,7.7061,7.1691,7.3372,102691,0
STX,D,20010226,000000,7.5718,7.5718,7.2369,7.3704,59804,0
STX,D,20010227,000000,7.2701,7.2701,6.8012,6.8348,54148,0
STX,D,20010228,000000,6.7001,6.7001,6.2314,6.2649,114626,0
STX,D,20010301,000000,5.9635,6.2314,5.8628,5.8964,196677,0
STX,D,20010302,000000,5.6618,5.6618,4.8243,4.8243,336786,0
STX,D,20010305,000000,5.0924,5.2934,4.7238,5.2598,233764,0
STX,D,20010306,000000,5.3938,5.4609,5.0253,5.0588,180980,0
STX,D,20010307,000000,4.9919,5.2598,4.8243,5.0253,120755,0
