<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ATP,D,20091217,000000,4.2877,4.4111,3.9952,4.2877,91927,0
ATP,D,20091218,000000,4.2877,4.3525,4.0993,4.3331,28367,0
ATP,D,20091221,000000,4.3395,4.3395,4.0278,4.1771,4774,0
ATP,D,20091222,000000,4.0602,4.1447,4.0342,4.1447,1232,0
ATP,D,20091223,000000,4.1576,4.2032,4.1576,4.2032,3237,0
ATP,D,20091228,000000,4.0602,4.4761,4.0602,4.4761,21793,0
ATP,D,20091229,000000,4.4761,4.8724,4.4176,4.7488,51602,0
ATP,D,20091230,000000,4.8399,5.1841,4.8399,5.1841,27119,0
ATP,D,20091231,000000,5.1841,5.1841,5.0673,5.1776,5218,0
ATP,D,20100104,000000,5.1321,5.1971,4.8399,5.0673,36616,0
ATP,D,20100105,000000,4.8917,5.1321,4.8917,5.0087,10794,0
ATP,D,20100106,000000,4.8724,5.0347,4.8724,5.0347,3763,0
ATP,D,20100107,000000,5.0281,5.1191,4.9047,5.1191,4049,0
ATP,D,20100108,000000,5.0217,5.2231,5.0217,5.0996,21794,0
ATP,D,20100111,000000,5.0022,5.1127,4.9438,5.0087,4223,0
ATP,D,20100112,000000,4.9827,5.0087,4.9827,5.0087,2249,0
ATP,D,20100113,000000,5.1321,5.1321,4.9502,5.0217,5627,0
ATP,D,20100114,000000,5.1321,5.1321,5.0217,5.0217,4473,0
ATP,D,20100115,000000,5.0087,5.1255,5.0087,5.1191,9621,0
ATP,D,20100118,000000,5.0087,5.1191,5.0087,5.0996,1383,0
ATP,D,20100119,000000,5.1127,5.1127,5.0022,5.1061,31,0
ATP,D,20100120,000000,4.8724,5.1191,4.8724,5.1191,296,0
ATP,D,20100122,000000,4.8399,4.8659,4.8399,4.8399,3312,0
ATP,D,20100125,000000,4.5539,4.7358,4.3654,4.4176,15335,0
ATP,D,20100126,000000,4.4826,4.6775,4.4826,4.5735,2827,0
ATP,D,20100127,000000,4.3461,4.5735,4.3461,4.567,4167,0
ATP,D,20100128,000000,4.3852,4.7098,4.3852,4.6125,43289,0
ATP,D,20100129,000000,4.4176,4.4826,4.4176,4.4826,1110,0
ATP,D,20100201,000000,4.372,4.5473,4.372,4.5473,24631,0
ATP,D,20100202,000000,4.424,4.4305,4.4176,4.4305,1996,0
ATP,D,20100203,000000,4.3266,4.5409,4.3266,4.5409,5688,0
ATP,D,20100204,000000,4.5409,4.5409,4.4176,4.5149,4146,0
ATP,D,20100205,000000,4.45,4.45,4.1902,4.1902,8113,0
ATP,D,20100208,000000,4.2942,4.2942,4.1576,4.2811,677,0
ATP,D,20100209,000000,4.0797,4.2097,4.0083,4.2097,3841,0
ATP,D,20100210,000000,4.0083,4.5473,4.0083,4.528,11848,0
ATP,D,20100211,000000,4.528,4.528,4.3201,4.5085,1074,0
ATP,D,20100212,000000,4.5149,4.6384,4.5149,4.6125,27380,0
ATP,D,20100215,000000,4.4826,4.7098,4.4826,4.7098,4033,0
ATP,D,20100216,000000,4.9047,5.1646,4.6905,4.6905,55848,0
ATP,D,20100217,000000,4.9957,4.9957,4.7163,4.9568,5730,0
ATP,D,20100218,000000,4.9697,4.9697,4.6905,4.6905,5788,0
ATP,D,20100219,000000,4.6775,4.7748,4.5995,4.7684,5367,0
ATP,D,20100222,000000,4.6125,4.6254,4.58,4.58,3122,0
ATP,D,20100223,000000,4.5735,4.7684,4.5735,4.7684,1121,0
ATP,D,20100224,000000,4.5735,4.6709,4.5735,4.6709,196,0
ATP,D,20100225,000000,4.6775,4.6839,4.5995,4.5995,3627,0
ATP,D,20100226,000000,4.6125,4.6905,4.5735,4.6905,11469,0
ATP,D,20100301,000000,4.6905,4.6905,4.6319,4.6905,761,0
ATP,D,20100302,000000,4.6905,4.6905,4.6775,4.6905,4039,0
ATP,D,20100303,000000,4.6905,4.6905,4.6905,4.6905,125,0
ATP,D,20100304,000000,4.7748,4.9371,4.7098,4.8268,5728,0
ATP,D,20100305,000000,4.8724,5.0152,4.8724,4.9502,4176,0
ATP,D,20100308,000000,4.9371,5.0152,4.9371,5.0152,2308,0
ATP,D,20100310,000000,5.0152,5.2297,5.0152,5.2297,11269,0
ATP,D,20100311,000000,5.2231,5.7168,5.2231,5.7168,21449,0
ATP,D,20100312,000000,5.7103,5.7103,5.4049,5.6195,18490,0
ATP,D,20100315,000000,5.5543,5.5868,5.5349,5.5868,951,0
ATP,D,20100316,000000,5.5803,5.5868,5.5219,5.5868,2647,0
ATP,D,20100317,000000,5.6195,5.6778,5.457,5.5284,5289,0
ATP,D,20100318,000000,5.3985,5.5154,5.2556,5.5154,4581,0
ATP,D,20100319,000000,5.4829,5.6712,5.4049,5.6712,2058,0
ATP,D,20100322,000000,5.6519,5.6712,5.4246,5.6389,1918,0
ATP,D,20100323,000000,5.6195,5.6843,5.6195,5.6843,4125,0
ATP,D,20100324,000000,5.6519,5.7103,5.6519,5.6519,1662,0
ATP,D,20100325,000000,5.4634,5.7037,5.4634,5.7037,6880,0
ATP,D,20100326,000000,5.6843,5.7817,5.6843,5.7817,7016,0
ATP,D,20100329,000000,5.9767,6.36,5.8532,6.3209,11003,0
ATP,D,20100330,000000,6.0481,6.4249,6.0481,6.4249,5570,0
ATP,D,20100331,000000,6.4249,7.0161,6.3404,6.951,8010,0
ATP,D,20100401,000000,6.886,7.2757,6.886,7.1458,34214,0
ATP,D,20100406,000000,7.1458,7.341,6.7173,7.0678,7728,0
ATP,D,20100407,000000,7.0031,7.0031,6.7694,6.9449,2434,0
ATP,D,20100408,000000,7.0813,7.1458,6.951,6.9901,14147,0
ATP,D,20100409,000000,7.1392,7.1392,7.1392,7.1392,215,0
ATP,D,20100412,000000,6.8215,6.9839,6.8215,6.8538,3151,0
ATP,D,20100413,000000,6.8728,6.951,6.295,6.4963,8356,0
ATP,D,20100414,000000,6.3339,6.951,6.1716,6.951,7986,0
ATP,D,20100415,000000,7.0746,7.2112,6.6262,6.6592,10175,0
ATP,D,20100416,000000,7.1072,7.1072,7.0813,7.0813,1711,0
ATP,D,20100419,000000,7.0813,7.0813,6.7366,6.7496,2529,0
ATP,D,20100420,000000,7.0813,7.0813,7.0161,7.0161,934,0
ATP,D,20100421,000000,7.0161,7.0161,6.6262,6.886,56280,0
ATP,D,20100422,000000,6.886,6.9188,6.7235,6.7235,1155,0
ATP,D,20100423,000000,6.886,6.886,6.2365,6.6592,11419,0
ATP,D,20100426,000000,6.7235,6.8085,6.6592,6.8085,1561,0
ATP,D,20100427,000000,6.8146,6.8599,6.8016,6.8599,2586,0
ATP,D,20100428,000000,6.886,6.886,6.6262,6.7886,1407,0
ATP,D,20100429,000000,6.8798,7.0161,6.8215,7.0161,6143,0
ATP,D,20100430,000000,7.1458,7.2757,6.7304,7.1785,5893,0
ATP,D,20100504,000000,7.1132,7.1132,6.5419,6.886,6542,0
ATP,D,20100505,000000,6.7564,7.0354,6.7044,7.0354,7373,0
ATP,D,20100506,000000,6.6461,7.0485,6.6461,6.6912,12445,0
ATP,D,20100507,000000,6.6912,6.8215,6.5029,6.5029,3086,0
ATP,D,20100510,000000,6.8146,6.9449,6.7044,6.9188,8036,0
ATP,D,20100511,000000,6.9188,6.9188,6.62,6.6262,6795,0
ATP,D,20100513,000000,6.8085,6.8085,6.8085,6.8085,820,0
ATP,D,20100514,000000,6.4963,6.4963,6.2691,6.2691,18591,0
ATP,D,20100517,000000,5.9767,6.3664,5.7493,5.7948,8000,0
ATP,D,20100518,000000,5.7817,5.7817,5.457,5.7622,3413,0
ATP,D,20100519,000000,5.7622,5.7622,5.457,5.6259,1168,0
ATP,D,20100520,000000,5.5868,5.5868,5.0673,5.0802,5507,0
ATP,D,20100521,000000,5.0673,5.3531,4.8659,5.1321,5409,0
ATP,D,20100524,000000,5.327,5.327,5.1582,5.3206,761,0
ATP,D,20100525,000000,5.1971,5.1971,4.5473,4.5473,5389,0
ATP,D,20100526,000000,5.0022,5.6519,4.7098,5.457,11245,0
ATP,D,20100527,000000,5.21,5.392,5.21,5.2945,4635,0
ATP,D,20100528,000000,5.5219,5.6974,5.4246,5.5219,7567,0
ATP,D,20100531,000000,5.457,5.5154,5.457,5.5154,701,0
ATP,D,20100601,000000,5.21,5.457,5.21,5.457,508,0
ATP,D,20100604,000000,5.2036,5.457,5.2036,5.457,61,0
ATP,D,20100607,000000,5.457,5.7688,5.2621,5.7428,2440,0
ATP,D,20100608,000000,5.7817,6.8798,5.7817,6.8798,29261,0
ATP,D,20100609,000000,6.8215,6.8215,6.3209,6.3209,6334,0
ATP,D,20100610,000000,6.6262,6.6262,6.308,6.5029,5630,0
ATP,D,20100611,000000,6.4639,6.5939,6.4639,6.5871,401,0
ATP,D,20100614,000000,6.3664,6.4963,6.308,6.4963,1667,0
ATP,D,20100615,000000,6.3664,6.3664,6.3339,6.3339,1078,0
ATP,D,20100616,000000,6.4314,6.4314,5.7037,6.1585,4383,0
ATP,D,20100617,000000,6.1456,6.1456,6.1066,6.1066,1815,0
ATP,D,20100618,000000,6.1585,6.1716,5.9767,6.1716,1183,0
ATP,D,20100621,000000,6.2884,6.2884,6.2884,6.2884,6,0
ATP,D,20100622,000000,5.9767,6.0675,5.8792,5.9376,4191,0
ATP,D,20100623,000000,5.9376,5.9376,5.7168,5.8144,2031,0
ATP,D,20100624,000000,5.8144,5.8144,5.5219,5.5219,3972,0
ATP,D,20100625,000000,5.2815,5.392,5.1971,5.392,8019,0
ATP,D,20100628,000000,5.7037,5.7817,5.5219,5.6519,1998,0
ATP,D,20100629,000000,5.6519,5.6519,5.6195,5.6519,1735,0
ATP,D,20100630,000000,5.7037,5.7037,5.4246,5.6519,635,0
ATP,D,20100701,000000,5.7103,5.7103,5.6778,5.6778,84,0
ATP,D,20100702,000000,5.7103,5.8468,5.7103,5.8468,5533,0
ATP,D,20100705,000000,5.8468,6.0742,5.8468,6.0675,842,0
ATP,D,20100706,000000,5.8597,6.0807,5.8468,6.0807,564,0
ATP,D,20100707,000000,5.6778,5.6778,5.6778,5.6778,1386,0
ATP,D,20100708,000000,6.1001,6.1001,5.6583,5.7298,2940,0
ATP,D,20100709,000000,5.8468,5.8468,5.5284,5.5284,811,0
ATP,D,20100712,000000,5.5349,5.7753,5.5284,5.5349,1731,0
ATP,D,20100713,000000,5.8144,5.8144,5.8144,5.8144,6,0
ATP,D,20100714,000000,5.7493,5.9052,5.7493,5.8468,6007,0
