<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SUW,D,20180412,000000,13.769,13.769,13.769,13.769,2,0
SUW,D,20180413,000000,13.769,13.769,13.387,13.387,2,0
SUW,D,20180416,000000,13.387,13.769,13.1,13.769,1512,0
SUW,D,20180417,000000,13.769,13.769,13.004,13.674,1247,0
SUW,D,20180418,000000,13.674,13.674,13.578,13.578,2,0
SUW,D,20180419,000000,13.482,13.674,13.482,13.482,1002,0
SUW,D,20180420,000000,13.482,13.482,13.1,13.482,419,0
SUW,D,20180423,000000,13.674,13.674,13.674,13.674,2,0
SUW,D,20180424,000000,13.674,13.674,13.1,13.482,525,0
SUW,D,20180425,000000,13.482,13.482,13.004,13.004,3,0
SUW,D,20180426,000000,13.482,13.674,13.004,13.674,384,0
SUW,D,20180427,000000,13.387,13.387,13.1,13.387,586,0
SUW,D,20180430,000000,13.674,13.674,13.674,13.674,1,0
SUW,D,20180502,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180504,000000,13.387,13.674,13.004,13.674,2127,0
SUW,D,20180507,000000,13.674,13.674,13.578,13.674,386,0
SUW,D,20180508,000000,13.674,13.674,13.482,13.482,2,0
SUW,D,20180509,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180510,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180511,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180514,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180515,000000,13.387,13.482,12.813,13.482,3794,0
SUW,D,20180516,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180517,000000,13.482,13.482,12.909,13.482,734,0
SUW,D,20180518,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180521,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180522,000000,13.482,13.482,13.387,13.387,2,0
SUW,D,20180523,000000,13.482,13.482,12.813,13.482,50,0
SUW,D,20180524,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180525,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180528,000000,13.482,13.482,12.813,12.813,204,0
SUW,D,20180529,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180530,000000,13.482,13.482,12.813,12.813,1193,0
SUW,D,20180601,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180604,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180605,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180606,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180607,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180608,000000,13.482,13.482,13.482,13.482,2,0
SUW,D,20180611,000000,13.482,13.482,13.004,13.004,2,0
SUW,D,20180612,000000,13.004,13.004,13.004,13.004,1,0
SUW,D,20180613,000000,13.004,13.004,13.004,13.004,1,0
SUW,D,20180614,000000,13.004,13.004,12.431,13.004,525,0
SUW,D,20180615,000000,13.004,13.004,13.004,13.004,1,0
SUW,D,20180618,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180619,000000,13.387,13.387,12.909,12.909,159,0
SUW,D,20180620,000000,12.909,12.909,12.909,12.909,2,0
SUW,D,20180621,000000,12.909,12.909,12.909,12.909,2,0
SUW,D,20180622,000000,12.909,12.909,12.909,12.909,2,0
SUW,D,20180625,000000,13.387,13.387,12.431,13.387,211,0
SUW,D,20180626,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180627,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180628,000000,13.387,13.387,13.387,13.387,3,0
SUW,D,20180629,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180702,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180703,000000,12.239,12.718,12.239,12.718,106,0
SUW,D,20180704,000000,12.718,12.718,12.239,12.335,525,0
SUW,D,20180705,000000,12.335,12.335,12.335,12.335,2,0
SUW,D,20180706,000000,12.335,12.335,12.335,12.335,2,0
SUW,D,20180709,000000,12.335,12.431,12.335,12.431,699,0
SUW,D,20180710,000000,13.387,13.387,12.718,13.387,609,0
SUW,D,20180711,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180712,000000,13.387,13.387,12.813,13.387,211,0
SUW,D,20180713,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180716,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180717,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180718,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180719,000000,13.387,13.387,12.813,13.387,345,0
SUW,D,20180720,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180723,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180724,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180725,000000,13.387,13.387,13.387,13.387,1,0
SUW,D,20180726,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180727,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180730,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180731,000000,13.387,13.865,13.291,13.865,4170,0
SUW,D,20180801,000000,13.865,13.865,13.865,13.865,1,0
SUW,D,20180802,000000,13.769,13.769,13.769,13.769,2,0
SUW,D,20180803,000000,13.769,13.769,13.387,13.387,656,0
SUW,D,20180806,000000,13.865,13.865,13.865,13.865,1,0
SUW,D,20180807,000000,13.769,13.769,13.769,13.769,2,0
SUW,D,20180808,000000,13.769,13.769,13.769,13.769,2,0
SUW,D,20180809,000000,13.769,13.769,13.769,13.769,1,0
SUW,D,20180810,000000,13.769,13.769,13.769,13.769,2,0
SUW,D,20180813,000000,13.674,13.865,13.674,13.865,2,0
SUW,D,20180814,000000,13.865,13.865,13.865,13.865,2,0
SUW,D,20180816,000000,13.865,13.865,13.196,13.865,1422,0
SUW,D,20180817,000000,13.865,13.865,13.196,13.387,267,0
SUW,D,20180820,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180821,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180822,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180823,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180824,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180827,000000,13.387,13.387,13.387,13.387,286,0
SUW,D,20180828,000000,13.387,13.387,13.387,13.387,2,0
