<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IPF,D,20080129,000000,5.9916,6.2022,5.9916,6.0936,905372,0
IPF,D,20080130,000000,6.1833,6.196,5.8383,6.0106,1070983,0
IPF,D,20080131,000000,5.8383,5.9021,5.653,5.8765,1687172,0
IPF,D,20080201,000000,5.7808,6.1449,5.7616,6.1449,1866921,0
IPF,D,20080204,000000,6.1254,6.4452,6.1064,6.2919,2558106,0
IPF,D,20080205,000000,6.2789,6.3363,6.1576,6.2342,1442972,0
IPF,D,20080206,000000,6.2407,6.3047,5.8765,5.8765,1535766,0
IPF,D,20080207,000000,5.9852,6.2919,5.9085,6.0936,3725971,0
IPF,D,20080208,000000,6.3047,6.4641,6.1576,6.4131,1455266,0
IPF,D,20080211,000000,6.3554,6.509,6.1833,6.2598,766743,0
IPF,D,20080212,000000,6.1192,6.7197,6.1192,6.7069,795852,0
IPF,D,20080213,000000,6.5474,6.6367,6.2407,6.4387,1415780,0
IPF,D,20080214,000000,6.4833,6.6621,6.3875,6.6367,1424786,0
IPF,D,20080215,000000,6.5602,6.5602,6.4067,6.4194,915389,0
IPF,D,20080218,000000,6.3875,6.5921,6.3875,6.5408,1375268,0
IPF,D,20080219,000000,6.4514,6.5921,6.4194,6.5666,1064946,0
IPF,D,20080220,000000,6.4067,6.5602,6.2022,6.2789,1144947,0
IPF,D,20080221,000000,6.4004,6.4452,6.2855,6.4131,674936,0
IPF,D,20080222,000000,6.349,6.4577,6.3047,6.3173,406031,0
IPF,D,20080225,000000,6.4067,6.4067,6.2598,6.3173,370750,0
IPF,D,20080226,000000,6.3939,6.477,6.2598,6.477,725027,0
IPF,D,20080227,000000,6.3554,6.5791,6.3047,6.528,456466,0
IPF,D,20080228,000000,6.3875,6.4707,6.1833,6.2086,952652,0
IPF,D,20080229,000000,6.164,6.2407,5.8383,6.0106,3317604,0
IPF,D,20080303,000000,5.8829,5.915,5.6976,5.8383,1535503,0
IPF,D,20080304,000000,5.8894,5.9788,5.7742,5.9405,1537157,0
IPF,D,20080305,000000,5.9405,6.9626,5.9405,6.7643,2013667,0
IPF,D,20080306,000000,6.6495,7.1223,6.6495,6.9752,1378309,0
IPF,D,20080307,000000,6.8923,7.0134,6.624,6.8794,1448107,0
IPF,D,20080310,000000,6.8155,6.9497,6.6749,6.6941,1040774,0
IPF,D,20080311,000000,6.5983,6.8602,6.4387,6.6367,2599047,0
IPF,D,20080312,000000,6.6109,6.6878,6.5408,6.6303,3881815,0
IPF,D,20080313,000000,6.4896,6.624,6.4577,6.4896,587338,0
IPF,D,20080314,000000,6.4514,6.5983,6.1254,6.1254,619755,0
IPF,D,20080317,000000,5.8765,6.196,5.6147,6.1064,2828476,0
IPF,D,20080318,000000,6.1833,6.2855,6.0238,6.2407,1910776,0
IPF,D,20080319,000000,6.3047,6.3047,5.9916,6.1192,1154275,0
IPF,D,20080320,000000,6.1385,6.2534,6.0106,6.0809,2506669,0
IPF,D,20080325,000000,6.1705,6.4958,5.6914,5.8319,4546471,0
IPF,D,20080326,000000,5.7742,6.1064,5.7296,6.0106,2645747,0
IPF,D,20080327,000000,6.004,6.5727,6.004,6.5154,3433262,0
IPF,D,20080328,000000,6.3875,6.3875,6.247,6.3747,1520904,0
IPF,D,20080331,000000,6.2086,6.4387,6.1833,6.4387,1852752,0
IPF,D,20080401,000000,6.3812,6.9433,6.3303,6.3812,6221223,0
IPF,D,20080402,000000,6.3303,6.7007,6.2789,6.4514,3910674,0
IPF,D,20080403,000000,6.426,6.4833,6.3173,6.4514,721016,0
IPF,D,20080404,000000,6.3303,6.6941,6.3303,6.6684,2555852,0
IPF,D,20080407,000000,6.6431,6.8411,6.2855,6.5921,3142755,0
IPF,D,20080408,000000,6.4452,6.528,6.2789,6.3619,2753951,0
IPF,D,20080409,000000,6.2407,6.4577,6.1769,6.3303,762147,0
IPF,D,20080410,000000,6.2598,6.311,5.9722,6.2407,1314757,0
IPF,D,20080411,000000,6.2214,6.2789,6.1254,6.2086,5658104,0
IPF,D,20080414,000000,6.1254,6.311,6.1254,6.1896,3576848,0
IPF,D,20080415,000000,6.2342,6.2342,6.1064,6.1513,4439793,0
IPF,D,20080416,000000,6.1705,6.196,6.0871,6.164,5849144,0
IPF,D,20080417,000000,6.1449,6.3747,6.1385,6.1449,3079231,0
IPF,D,20080418,000000,6.3363,6.3363,6.132,6.2022,1211504,0
IPF,D,20080421,000000,6.1576,6.1576,5.9532,6.004,2885159,0
IPF,D,20080422,000000,6.017,6.1192,5.9532,6.0745,3041621,0
IPF,D,20080423,000000,6.1513,6.5025,6.1001,6.3427,3039905,0
IPF,D,20080424,000000,6.4514,6.4514,6.247,6.3939,3534471,0
IPF,D,20080425,000000,6.4641,6.5474,6.426,6.4958,2019163,0
IPF,D,20080428,000000,6.5602,6.6303,6.5218,6.5474,937593,0
IPF,D,20080429,000000,6.4833,6.5602,6.4514,6.4514,504990,0
IPF,D,20080430,000000,6.4833,6.7389,6.4325,6.6749,2038710,0
IPF,D,20080501,000000,6.6558,6.6621,6.5727,6.5983,2424235,0
IPF,D,20080502,000000,6.6431,6.9367,6.6431,6.7899,2106806,0
IPF,D,20080506,000000,6.7069,6.9813,6.7069,6.8219,2654134,0
