<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
UCG,D,19940720,000000,61.181,61.95,60.227,61.566,221121,0
UCG,D,19940721,000000,61.566,61.756,60.426,61.181,180290,0
UCG,D,19940722,000000,61.756,62.713,61.181,61.95,158179,0
UCG,D,19940725,000000,60.612,61.376,60.042,61.181,90671,0
UCG,D,19940726,000000,60.426,60.986,58.324,59.278,136066,0
UCG,D,19940727,000000,57.57,58.898,57.365,58.133,145777,0
UCG,D,19940728,000000,57.365,58.898,57.365,58.709,115357,0
UCG,D,19940729,000000,60.042,60.042,59.473,59.853,148936,0
UCG,D,19940801,000000,58.898,60.806,58.524,60.426,86578,0
UCG,D,19940802,000000,60.612,61.566,59.662,61.376,125303,0
UCG,D,19940803,000000,61.756,62.33,59.853,60.426,86226,0
UCG,D,19940804,000000,59.088,59.662,58.324,59.088,123896,0
UCG,D,19940805,000000,58.524,58.898,57.944,58.324,65868,0
UCG,D,19940808,000000,58.133,58.524,57.18,58.133,91724,0
UCG,D,19940809,000000,57.18,57.755,56.231,56.801,80143,0
UCG,D,19940810,000000,57.57,57.57,54.512,55.847,182397,0
UCG,D,19940811,000000,57.18,57.365,54.708,56.231,144373,0
UCG,D,19940812,000000,55.461,56.231,53.175,55.847,385382,0
UCG,D,19940816,000000,56.611,57.365,55.083,55.461,142266,0
UCG,D,19940817,000000,56.036,56.036,53.558,54.319,144956,0
UCG,D,19940818,000000,55.461,55.461,53.938,54.512,119803,0
UCG,D,19940819,000000,56.415,58.709,56.036,58.133,96521,0
UCG,D,19940822,000000,58.324,58.524,56.801,57.365,63996,0
UCG,D,19940823,000000,57.365,57.57,56.036,57.18,99210,0
UCG,D,19940824,000000,57.755,58.709,57.365,57.57,96171,0
UCG,D,19940825,000000,57.944,58.524,57.57,58.133,53936,0
UCG,D,19940826,000000,57.944,61.566,57.944,61.181,387489,0
UCG,D,19940829,000000,60.986,63.084,60.986,62.713,330512,0
UCG,D,19940830,000000,61.756,61.95,60.806,61.566,159700,0
UCG,D,19940831,000000,60.986,62.713,60.986,61.181,202870,0
UCG,D,19940901,000000,61.181,61.181,60.426,60.986,107520,0
UCG,D,19940902,000000,60.612,60.986,60.042,60.806,157709,0
UCG,D,19940905,000000,59.473,59.662,58.709,59.473,102606,0
UCG,D,19940906,000000,58.524,59.853,57.57,58.324,189766,0
UCG,D,19940907,000000,58.524,58.898,57.57,58.524,85757,0
UCG,D,19940908,000000,58.709,59.473,58.133,58.709,123896,0
UCG,D,19940909,000000,59.088,59.473,57.18,57.18,97341,0
UCG,D,19940912,000000,56.99,57.944,56.415,57.57,85992,0
UCG,D,19940913,000000,57.57,59.853,57.365,59.473,100617,0
UCG,D,19940914,000000,59.853,60.227,58.709,59.662,97927,0
UCG,D,19940915,000000,58.898,61.376,58.898,61.181,263356,0
UCG,D,19940916,000000,62.139,63.469,61.376,61.566,247445,0
UCG,D,19940919,000000,60.986,62.713,60.986,62.33,91959,0
UCG,D,19940920,000000,61.756,62.525,61.181,61.566,114188,0
UCG,D,19940921,000000,60.986,62.525,60.806,60.986,143905,0
UCG,D,19940922,000000,60.612,61.376,59.473,59.662,83068,0
UCG,D,19940923,000000,59.853,60.426,58.709,60.426,60604,0
UCG,D,19940926,000000,59.473,62.139,59.473,61.566,99797,0
UCG,D,19940927,000000,61.376,62.525,61.376,62.139,96989,0
UCG,D,19940928,000000,62.713,63.469,62.525,63.288,313898,0
UCG,D,19940929,000000,60.042,61.376,59.278,60.612,451837,0
UCG,D,19940930,000000,59.278,59.853,58.324,58.524,282076,0
UCG,D,19941003,000000,57.755,58.133,57.18,57.944,270493,0
UCG,D,19941004,000000,57.18,57.755,56.611,56.99,253998,0
UCG,D,19941005,000000,56.036,56.415,54.512,54.897,737071,0
UCG,D,19941006,000000,56.415,56.415,54.319,54.708,448211,0
UCG,D,19941007,000000,54.319,54.512,53.558,54.134,338234,0
UCG,D,19941010,000000,54.708,55.083,54.512,55.083,284298,0
UCG,D,19941011,000000,55.277,55.461,54.512,55.083,192105,0
UCG,D,19941012,000000,55.461,56.415,54.708,55.277,249199,0
UCG,D,19941013,000000,54.897,56.415,53.938,56.231,244520,0
UCG,D,19941014,000000,55.661,55.661,53.938,54.134,297168,0
UCG,D,19941017,000000,49.183,49.942,49.183,49.942,272421,0
UCG,D,19941018,000000,49.747,49.942,49.183,49.747,221531,0
UCG,D,19941019,000000,49.559,49.747,48.799,48.983,298390,0
UCG,D,19941020,000000,48.799,48.983,48.224,48.414,394401,0
UCG,D,19941021,000000,48.224,48.224,47.65,47.845,271503,0
UCG,D,19941024,000000,48.224,48.983,48.224,48.414,159755,0
UCG,D,19941025,000000,48.039,48.224,47.27,47.46,262714,0
UCG,D,19941026,000000,48.224,48.224,46.507,46.696,287636,0
UCG,D,19941027,000000,46.127,46.886,44.604,45.941,721122,0
UCG,D,19941028,000000,45.558,46.886,45.558,46.507,595077,0
UCG,D,19941031,000000,46.316,47.845,46.316,47.46,368693,0
UCG,D,19941102,000000,47.65,48.039,45.941,46.127,1082601,0
UCG,D,19941103,000000,46.127,46.316,45.177,45.941,464703,0
UCG,D,19941104,000000,45.362,45.742,44.792,45.362,589305,0
UCG,D,19941107,000000,44.792,45.742,44.032,44.792,856351,0
UCG,D,19941108,000000,44.792,46.696,43.839,46.127,2354074,0
UCG,D,19941109,000000,46.316,47.46,46.316,47.081,964555,0
UCG,D,19941110,000000,46.696,47.65,45.941,47.65,994592,0
UCG,D,19941111,000000,47.65,48.224,47.081,47.845,732141,0
UCG,D,19941114,000000,48.224,48.414,47.65,47.845,488835,0
UCG,D,19941115,000000,47.845,47.845,46.886,47.65,404237,0
UCG,D,19941116,000000,47.46,48.414,47.27,48.224,614358,0
UCG,D,19941117,000000,47.46,48.799,47.46,48.414,490803,0
UCG,D,19941118,000000,48.799,49.183,48.414,48.799,537758,0
UCG,D,19941121,000000,48.983,49.559,48.983,49.364,650165,0
UCG,D,19941122,000000,48.414,48.799,47.46,47.65,386267,0
UCG,D,19941123,000000,46.507,47.845,46.507,47.65,454864,0
UCG,D,19941124,000000,48.039,48.799,47.845,48.799,250386,0
