<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IFI,D,20150924,000000,1.0193,1.0352,1.0193,1.0352,2412,0
IFI,D,20150928,000000,1.0035,1.0035,1.0035,1.0035,47,0
IFI,D,20150929,000000,1.0433,1.0433,1.0035,1.0352,262,0
IFI,D,20151005,000000,1.0035,1.0035,1.0035,1.0035,1959,0
IFI,D,20151006,000000,1.0352,1.0352,1.0352,1.0352,10,0
IFI,D,20151007,000000,1.0352,1.0352,1.0352,1.0352,1256,0
IFI,D,20151008,000000,1.0273,1.0273,1.0273,1.0273,240,0
IFI,D,20151009,000000,1.0273,1.0273,1.0273,1.0273,628,0
IFI,D,20151012,000000,0.9953,1.0352,0.9953,1.0352,267,0
IFI,D,20151013,000000,1.0352,1.0352,1.0273,1.0273,1508,0
IFI,D,20151015,000000,1.0193,1.0193,1.0193,1.0193,61,0
IFI,D,20151016,000000,0.9795,1.0193,0.9795,1.0113,299,0
IFI,D,20151022,000000,0.9953,0.9953,0.9635,0.9635,955,0
IFI,D,20151023,000000,0.9556,0.9556,0.9556,0.9556,1,0
IFI,D,20151026,000000,0.9556,0.9556,0.9556,0.9556,1884,0
IFI,D,20151027,000000,0.9237,0.9237,0.9157,0.9157,13952,0
IFI,D,20151028,000000,0.8917,0.8917,0.8917,0.8917,1256,0
IFI,D,20151029,000000,0.9394,0.9556,0.9394,0.9556,14267,0
IFI,D,20151030,000000,1.0113,1.0113,0.9394,0.9394,16139,0
IFI,D,20151102,000000,0.9317,0.9394,0.9237,0.9237,4821,0
IFI,D,20151103,000000,0.9556,0.9556,0.9556,0.9556,1,0
IFI,D,20151105,000000,0.9475,0.9475,0.9475,0.9475,125,0
IFI,D,20151106,000000,0.9237,0.9237,0.9237,0.9237,3137,0
IFI,D,20151109,000000,0.9317,0.9317,0.9157,0.9157,10925,0
IFI,D,20151110,000000,0.9157,0.9394,0.9157,0.9394,755,0
IFI,D,20151113,000000,0.9394,0.9394,0.9157,0.9157,294,0
IFI,D,20151116,000000,0.9157,0.9157,0.9157,0.9157,1,0
IFI,D,20151117,000000,0.9317,0.9394,0.9317,0.9394,1259,0
IFI,D,20151118,000000,0.9394,0.9394,0.9394,0.9394,1534,0
IFI,D,20151123,000000,0.9394,0.9394,0.9394,0.9394,1,0
IFI,D,20151124,000000,0.9317,0.9317,0.9317,0.9317,8,0
IFI,D,20151125,000000,0.9394,0.9394,0.9394,0.9394,1,0
IFI,D,20151127,000000,0.9394,0.9394,0.9394,0.9394,1,0
IFI,D,20151130,000000,0.9394,0.9394,0.9394,0.9394,1,0
IFI,D,20151201,000000,0.9394,0.9394,0.9394,0.9394,1,0
IFI,D,20151202,000000,0.9317,0.9317,0.8999,0.8999,706,0
IFI,D,20151204,000000,0.8999,0.8999,0.8999,0.8999,856,0
IFI,D,20151207,000000,0.8999,0.8999,0.8999,0.8999,1,0
IFI,D,20151208,000000,0.876,0.876,0.8681,0.8681,3335,0
IFI,D,20151209,000000,0.8681,0.8681,0.86,0.8681,1826,0
IFI,D,20151210,000000,0.8681,0.8681,0.8681,0.8681,1293,0
IFI,D,20151211,000000,0.8681,0.8681,0.8681,0.8681,1069,0
IFI,D,20151215,000000,0.8282,0.86,0.8282,0.86,3290,0
IFI,D,20151216,000000,0.86,0.86,0.86,0.86,6571,0
IFI,D,20151222,000000,0.8999,0.9079,0.8999,0.9079,4395,0
IFI,D,20151223,000000,0.8999,0.9394,0.8999,0.9394,16956,0
IFI,D,20151230,000000,0.9394,0.9394,0.9317,0.9317,3613,0
IFI,D,20160111,000000,0.9394,0.9394,0.86,0.8917,12297,0
IFI,D,20160112,000000,0.9157,0.9157,0.9157,0.9157,1256,0
IFI,D,20160114,000000,0.9157,0.9157,0.9157,0.9157,1120,0
IFI,D,20160119,000000,0.9157,0.9157,0.9157,0.9157,1,0
IFI,D,20160121,000000,0.9157,0.9157,0.9157,0.9157,1,0
IFI,D,20160122,000000,0.9157,0.9157,0.9157,0.9157,1138,0
IFI,D,20160125,000000,0.9157,0.9157,0.9157,0.9157,196,0
IFI,D,20160201,000000,0.9157,0.9157,0.9157,0.9157,2262,0
IFI,D,20160205,000000,0.9237,0.9237,0.9237,0.9237,3265,0
IFI,D,20160208,000000,0.9237,0.9237,0.9237,0.9237,1256,0
IFI,D,20160215,000000,0.9237,0.9556,0.9237,0.9556,6491,0
IFI,D,20160216,000000,0.9635,0.9635,0.9635,0.9635,1,0
IFI,D,20160217,000000,0.9635,0.9635,0.9635,0.9635,1,0
IFI,D,20160218,000000,0.9635,0.9635,0.9635,0.9635,1,0
IFI,D,20160222,000000,0.9635,0.9635,0.9635,0.9635,1256,0
IFI,D,20160223,000000,0.9635,1.0668,0.9635,1.0592,14038,0
IFI,D,20160224,000000,1.0592,1.083,1.0592,1.083,610,0
IFI,D,20160225,000000,1.083,1.0989,1.083,1.0989,366,0
IFI,D,20160226,000000,1.0912,1.0989,1.0912,1.0912,757,0
IFI,D,20160301,000000,1.0912,1.0912,1.0912,1.0912,20,0
