<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MVP,D,20091020,000000,5.709,6.1399,5.709,6.1399,6920,0
MVP,D,20091021,000000,6.1399,6.1399,5.7268,6.068,10904,0
MVP,D,20091022,000000,6.068,6.3874,5.709,6.2694,9039,0
MVP,D,20091023,000000,6.2329,6.2694,6.068,6.2115,6570,0
MVP,D,20091026,000000,6.1041,6.3339,6.1041,6.3339,3746,0
MVP,D,20091027,000000,6.1149,6.4988,6.1149,6.4988,3862,0
MVP,D,20091028,000000,6.3443,6.6246,6.2294,6.5492,1210,0
MVP,D,20091029,000000,6.5706,6.5706,6.5349,6.5349,585,0
MVP,D,20091030,000000,6.5349,6.5349,6.3191,6.3191,1280,0
MVP,D,20091102,000000,6.1758,6.3012,5.9244,6.3012,4738,0
MVP,D,20091103,000000,6.1936,6.3913,6.068,6.3913,3620,0
MVP,D,20091104,000000,6.337,6.3552,6.1863,6.1863,1078,0
MVP,D,20091105,000000,6.3518,6.3518,6.1936,6.1936,440,0
MVP,D,20091106,000000,6.1149,6.1149,5.9387,6.0036,2473,0
MVP,D,20091109,000000,6.3443,6.3443,5.8956,6.0067,2755,0
MVP,D,20091110,000000,5.8525,6.172,5.8525,6.172,340,0
MVP,D,20091112,000000,6.2011,6.2011,6.2011,6.2011,8,0
MVP,D,20091113,000000,6.1399,6.1399,5.9961,6.1041,195,0
MVP,D,20091116,000000,6.2011,6.2011,6.0497,6.0497,229,0
MVP,D,20091117,000000,6.2115,6.2115,6.0319,6.0319,358,0
MVP,D,20091118,000000,6.1041,6.1041,5.8708,5.8708,565,0
MVP,D,20091119,000000,5.8708,5.8708,5.8708,5.8708,276,0
MVP,D,20091120,000000,6.0319,6.1041,5.9244,6.1041,2662,0
MVP,D,20091123,000000,6.1758,6.2834,6.0788,6.2834,1307,0
MVP,D,20091124,000000,6.2115,6.3518,6.2115,6.3191,1656,0
MVP,D,20091125,000000,6.3518,6.463,6.2834,6.463,4813,0
MVP,D,20091126,000000,6.463,6.5526,6.219,6.4269,1896,0
MVP,D,20091127,000000,6.3839,6.3839,6.0319,6.2798,48,0
MVP,D,20091130,000000,6.2834,6.2834,5.8886,6.118,4055,0
MVP,D,20091201,000000,6.1219,6.1219,5.8956,6.0863,577,0
MVP,D,20091202,000000,5.9784,5.9784,5.9784,5.9784,8,0
MVP,D,20091203,000000,5.9822,5.9822,5.8991,5.8991,328,0
MVP,D,20091204,000000,5.8956,5.8956,5.7268,5.7446,1435,0
MVP,D,20091207,000000,5.7446,5.7446,5.7446,5.7446,278,0
MVP,D,20091208,000000,5.7446,5.8347,5.7446,5.8347,804,0
MVP,D,20091209,000000,5.7808,5.7808,5.7808,5.7808,5,0
MVP,D,20091210,000000,5.7446,5.7446,5.7446,5.7446,31,0
MVP,D,20091211,000000,5.7446,5.7446,5.7446,5.7446,139,0
MVP,D,20091214,000000,5.7446,5.7446,5.5475,5.5475,899,0
MVP,D,20091215,000000,5.709,5.709,5.709,5.709,291,0
MVP,D,20091216,000000,5.8169,5.8169,5.8169,5.8169,1451,0
MVP,D,20091217,000000,5.8456,5.8525,5.6371,5.709,2708,0
MVP,D,20091218,000000,5.7055,5.7055,5.6911,5.6911,838,0
MVP,D,20091221,000000,5.6877,5.6877,5.5114,5.5154,1206,0
MVP,D,20091222,000000,5.5114,5.5114,5.3858,5.4936,345,0
MVP,D,20091223,000000,5.4901,5.4901,5.1094,5.1094,5367,0
MVP,D,20091228,000000,5.1059,5.4396,5.0984,5.4396,3906,0
MVP,D,20091229,000000,5.5401,5.8525,5.5401,5.8525,2270,0
MVP,D,20091230,000000,5.8525,6.118,5.2782,6.1041,4254,0
MVP,D,20091231,000000,6.118,6.4557,6.118,6.3052,1680,0
MVP,D,20100104,000000,6.463,6.463,6.2656,6.2656,314,0
MVP,D,20100105,000000,6.2725,6.2725,6.1041,6.1041,775,0
MVP,D,20100106,000000,6.3265,6.3265,6.0432,6.0432,1509,0
MVP,D,20100107,000000,6.2329,6.2329,6.0466,6.0466,90,0
MVP,D,20100108,000000,6.1041,6.1041,6.1041,6.1041,5,0
MVP,D,20100111,000000,6.1041,6.1041,6.0319,6.0319,433,0
MVP,D,20100112,000000,6.0319,6.0319,5.7055,5.7055,1056,0
MVP,D,20100113,000000,5.7487,5.7487,5.7446,5.7446,1110,0
MVP,D,20100114,000000,5.9169,6.1041,5.9169,5.928,3989,0
MVP,D,20100115,000000,6.068,6.068,6.068,6.068,2,0
MVP,D,20100118,000000,6.1041,6.1041,5.8525,5.8525,1273,0
